No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,주거래은행,계좌번호,신용등급
20586,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1981****,*************,*************,gmail.com,천주교,하나은행,645-695045-21007,6
29815,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1981****,*************,*************,yahoo.com,불교,하나은행,647-327743-72952,3
35388,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1981****,*************,*************,yahoo.com,무교,NH농협,598-7122-710-91,8
4987,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1981****,*************,*************,naver.com,천주교,NH농협,801-3495-633-27,5
14717,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1981****,*************,*************,daum.net,불교,새마을금고,5-44583768722-1,8
25735,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1981****,*************,*************,gmail.com,무교,기업은행,602-038129-18-632,4
33910,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1981****,*************,*************,gmail.com,무교,하나은행,302-074463-62727,2
11120,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1981****,*************,*************,yahoo.com,불교,스탠다드(제일),426-65-119853,6
15229,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1981****,*************,*************,daum.net,기독교,NH농협,724-7083-547-09,9
22215,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1981****,*************,*************,gmail.com,기독교,NH농협,387-9993-692-71,8
32870,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1981****,*************,*************,naver.com,무교,기업은행,860-351643-38-571,3
35679,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1981****,*************,*************,daum.net,불교,기업은행,394-556236-43-231,3
19426,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1981****,*************,*************,naver.com,무교,NH농협,952-1030-920-99,7
19951,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1981****,*************,*************,gmail.com,무교,신한은행,864-686-107453,2
21721,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1981****,*************,*************,gmail.com,무교,신한은행,185-336-742285,5
34181,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1981****,*************,*************,naver.com,무교,스탠다드(제일),112-47-523976,7
2074,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1981****,*************,*************,daum.net,불교,스탠다드(제일),420-97-847201,4
7469,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1981****,*************,*************,daum.net,무교,새마을금고,1-53102674580-8,3
18098,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1981****,*************,*************,daum.net,무교,NH농협,996-3791-329-86,8
23088,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1981****,*************,*************,gmail.com,기독교,한국씨티은행,123-747813-800,1
27632,강**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1982****,*************,*************,naver.com,기독교,스탠다드(제일),040-11-136494,4
35471,강**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1982****,*************,*************,gmail.com,기독교,NH농협,482-3288-230-79,9
39843,강**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1982****,*************,*************,gmail.com,불교,국민은행,766645-42-295165,9
1093,김**,여성,"[160.0, 170.0[","[60.0, 70.0[",A형,1982****,*************,*************,naver.com,무교,신한은행,672-057-885928,3
9011,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1982****,*************,*************,yahoo.com,무교,외환은행,394-202528-541,4
12569,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1982****,*************,*************,daum.net,기독교,외환은행,396-763749-262,2
15704,김**,여성,"[160.0, 170.0[","[60.0, 70.0[",A형,1982****,*************,*************,daum.net,무교,신한은행,019-876-832810,4
20374,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1982****,*************,*************,gmail.com,불교,한국씨티은행,806-804426-506,7
38596,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1982****,*************,*************,yahoo.com,무교,하나은행,190-121706-73917,5
12206,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1982****,*************,*************,daum.net,불교,수협중앙회,2950-7355-1572,1
28214,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1982****,*************,*************,yahoo.com,무교,새마을금고,5-22415118046-7,5
35887,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1982****,*************,*************,gmail.com,기독교,새마을금고,8-98905274867-7,4
3196,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1982****,*************,*************,gmail.com,기독교,하나은행,045-259225-41157,7
3515,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1982****,*************,*************,yahoo.com,무교,신한은행,139-710-697779,6
5934,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1982****,*************,*************,gmail.com,무교,외환은행,238-593023-644,7
6292,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1982****,*************,*************,yahoo.com,무교,스탠다드(제일),696-10-646548,1
7996,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1982****,*************,*************,yahoo.com,기독교,신한은행,399-127-695210,3
8534,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1982****,*************,*************,daum.net,기독교,신한은행,115-081-268734,4
9709,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1982****,*************,*************,naver.com,무교,하나은행,002-657749-38326,7
24285,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1982****,*************,*************,yahoo.com,무교,한국씨티은행,989-892525-289,9
34239,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1982****,*************,*************,gmail.com,천주교,신한은행,106-230-410907,7
39580,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1982****,*************,*************,daum.net,기독교,하나은행,824-282198-15810,4
24159,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1982****,*************,*************,naver.com,무교,외환은행,719-702246-218,7
30208,박**,남성,"[150.0, 160.0[","[60.0, 70.0[",B형,1982****,*************,*************,gmail.com,무교,기업은행,961-426602-06-615,4
38747,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1982****,*************,*************,daum.net,무교,한국씨티은행,260-777084-103,2
774,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1982****,*************,*************,gmail.com,무교,국민은행,417593-58-642478,4
7712,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1982****,*************,*************,yahoo.com,기독교,수협중앙회,3824-3674-5286,2
9909,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1982****,*************,*************,naver.com,무교,국민은행,531445-04-796582,4
23369,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1982****,*************,*************,daum.net,불교,새마을금고,2-73679204008-2,5
33891,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1982****,*************,*************,naver.com,무교,새마을금고,9-92458917036-2,9
34504,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1982****,*************,*************,naver.com,불교,스탠다드(제일),050-10-343798,5
19964,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1982****,*************,*************,naver.com,기독교,NH농협,461-0092-337-47,3
35001,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1982****,*************,*************,daum.net,기독교,NH농협,169-0291-976-44,6
37393,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1982****,*************,*************,daum.net,불교,외환은행,158-442325-933,9
37790,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1982****,*************,*************,naver.com,무교,스탠다드(제일),004-35-939134,2
67,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1982****,*************,*************,naver.com,불교,신한은행,687-048-187820,1
3462,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1982****,*************,*************,yahoo.com,무교,신한은행,133-940-758358,2
3993,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1982****,*************,*************,gmail.com,무교,신한은행,620-651-446265,2
6559,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1982****,*************,*************,yahoo.com,무교,스탠다드(제일),317-26-151254,2
13834,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1982****,*************,*************,gmail.com,불교,외환은행,606-727657-725,6
15331,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1982****,*************,*************,yahoo.com,무교,신한은행,918-011-729237,3
29586,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1982****,*************,*************,daum.net,불교,우리은행,1608-666-693750,6
17009,정**,여성,"[160.0, 170.0[","[60.0, 70.0[",A형,1982****,*************,*************,yahoo.com,기독교,수협중앙회,4515-2710-8695,2
28805,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1982****,*************,*************,daum.net,무교,국민은행,604736-79-737795,8
31590,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1982****,*************,*************,yahoo.com,기독교,스탠다드(제일),623-60-930859,6
31730,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1982****,*************,*************,gmail.com,무교,새마을금고,1-35896115110-4,4
14285,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1982****,*************,*************,gmail.com,무교,NH농협,165-4328-429-72,2
18391,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1982****,*************,*************,yahoo.com,무교,하나은행,190-274727-95323,7
28795,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1982****,*************,*************,yahoo.com,불교,하나은행,918-968275-04899,5
3730,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1983****,*************,*************,naver.com,무교,기업은행,876-284006-67-067,1
11860,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1983****,*************,*************,naver.com,천주교,수협중앙회,8370-7591-2417,4
13511,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1983****,*************,*************,daum.net,불교,스탠다드(제일),716-68-266583,7
14628,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1983****,*************,*************,gmail.com,기독교,외환은행,457-220019-383,6
24206,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1983****,*************,*************,gmail.com,불교,NH농협,698-8046-577-31,1
34820,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1983****,*************,*************,daum.net,불교,외환은행,002-051885-848,9
38382,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1983****,*************,*************,daum.net,무교,외환은행,016-025450-006,3
38612,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1983****,*************,*************,daum.net,무교,수협중앙회,9317-0544-2822,2
38901,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1983****,*************,*************,daum.net,무교,우리은행,8558-526-094806,9
39096,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1983****,*************,*************,yahoo.com,무교,국민은행,682722-92-281967,1
5819,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,naver.com,불교,한국씨티은행,126-289170-549,2
8035,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,naver.com,불교,기업은행,691-089931-15-174,7
14719,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1983****,*************,*************,daum.net,무교,한국씨티은행,596-571575-538,3
22802,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1983****,*************,*************,yahoo.com,무교,외환은행,689-101162-481,5
24388,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1983****,*************,*************,naver.com,기독교,신한은행,930-049-591845,1
31089,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,yahoo.com,무교,한국씨티은행,752-455738-977,4
15693,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,gmail.com,천주교,신한은행,250-823-298302,1
32811,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,naver.com,불교,스탠다드(제일),649-87-139234,4
36346,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1983****,*************,*************,yahoo.com,무교,스탠다드(제일),583-04-245481,1
15844,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,naver.com,무교,외환은행,034-473448-959,1
16197,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1983****,*************,*************,gmail.com,불교,한국씨티은행,467-240665-645,4
6485,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1983****,*************,*************,daum.net,불교,기업은행,405-296883-72-733,5
8640,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1983****,*************,*************,naver.com,불교,새마을금고,7-17208270951-5,2
22055,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1983****,*************,*************,yahoo.com,무교,스탠다드(제일),876-28-386078,6
3481,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,naver.com,천주교,수협중앙회,6912-9528-9463,4
3651,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,daum.net,기독교,스탠다드(제일),454-78-757094,3
4885,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1983****,*************,*************,daum.net,기독교,국민은행,939695-54-048379,2
12089,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1983****,*************,*************,daum.net,무교,새마을금고,2-43840453162-2,6
26402,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1983****,*************,*************,gmail.com,기독교,한국씨티은행,408-874872-933,7
26408,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1983****,*************,*************,yahoo.com,무교,우리은행,7411-377-903868,5
1741,전**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1983****,*************,*************,yahoo.com,무교,새마을금고,7-11156904832-8,6
15319,전**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,daum.net,불교,신한은행,010-447-980507,3
15339,전**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1983****,*************,*************,yahoo.com,무교,하나은행,667-480563-18492,4
1409,강**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1984****,*************,*************,daum.net,무교,기업은행,672-050624-59-519,9
19989,강**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1984****,*************,*************,daum.net,무교,외환은행,159-083666-805,8
31163,강**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1984****,*************,*************,gmail.com,무교,새마을금고,2-07324977726-6,1
1069,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1984****,*************,*************,daum.net,무교,외환은행,481-887785-124,8
16696,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1984****,*************,*************,naver.com,무교,하나은행,654-285328-42010,3
23032,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1984****,*************,*************,gmail.com,무교,NH농협,936-9072-250-58,2
26026,김**,여성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1984****,*************,*************,gmail.com,무교,하나은행,687-084665-29580,7
35536,김**,여성,"[160.0, 170.0[","[60.0, 70.0[",O형,1984****,*************,*************,yahoo.com,무교,우리은행,3477-426-862251,9
36118,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1984****,*************,*************,gmail.com,무교,하나은행,358-647385-87848,6
37894,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1984****,*************,*************,naver.com,무교,국민은행,754153-99-591765,2
9362,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1984****,*************,*************,daum.net,무교,수협중앙회,7394-3561-4297,8
25180,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1984****,*************,*************,daum.net,무교,수협중앙회,1483-2643-8496,7
29819,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1984****,*************,*************,gmail.com,무교,NH농협,745-8370-464-97,3
37516,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1984****,*************,*************,naver.com,무교,NH농협,257-8522-894-87,6
2161,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1984****,*************,*************,yahoo.com,불교,우리은행,8870-529-728219,6
4929,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1984****,*************,*************,daum.net,무교,수협중앙회,0160-1354-9925,8
5706,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1984****,*************,*************,gmail.com,불교,스탠다드(제일),188-28-710402,6
7984,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1984****,*************,*************,daum.net,무교,수협중앙회,6897-5723-8000,7
27719,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1984****,*************,*************,naver.com,무교,기업은행,030-687303-26-928,4
28389,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1984****,*************,*************,daum.net,무교,우리은행,2390-769-494933,3
31313,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1984****,*************,*************,daum.net,기독교,NH농협,477-5036-793-36,9
33939,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1984****,*************,*************,yahoo.com,무교,한국씨티은행,075-880287-807,8
36525,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1984****,*************,*************,naver.com,무교,NH농협,897-4951-546-55,2
38454,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1984****,*************,*************,gmail.com,무교,수협중앙회,3368-0187-1535,5
24352,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1984****,*************,*************,daum.net,기독교,기업은행,956-241603-79-614,6
36872,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1984****,*************,*************,yahoo.com,불교,신한은행,098-092-658454,4
38912,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1984****,*************,*************,naver.com,무교,NH농협,966-5036-475-22,1
39166,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1984****,*************,*************,naver.com,천주교,하나은행,539-787684-26664,3
6710,윤**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1984****,*************,*************,gmail.com,천주교,외환은행,366-929488-075,4
23857,윤**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1984****,*************,*************,naver.com,무교,NH농협,336-5132-725-58,2
34190,윤**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1984****,*************,*************,daum.net,불교,NH농협,317-3310-373-47,1
705,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1984****,*************,*************,naver.com,기독교,새마을금고,7-29668308555-6,5
13733,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1984****,*************,*************,gmail.com,무교,하나은행,149-832717-55371,5
13932,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1984****,*************,*************,daum.net,불교,스탠다드(제일),084-09-947642,7
23189,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1984****,*************,*************,yahoo.com,무교,NH농협,000-9979-454-95,2
28217,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1984****,*************,*************,daum.net,기독교,신한은행,884-996-058999,2
30593,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1984****,*************,*************,gmail.com,불교,신한은행,329-922-933297,1
36289,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1984****,*************,*************,naver.com,무교,기업은행,189-948006-46-116,7
15244,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1984****,*************,*************,daum.net,불교,신한은행,906-340-796904,4
24795,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1984****,*************,*************,naver.com,무교,새마을금고,6-53629348567-7,6
27867,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1984****,*************,*************,naver.com,무교,스탠다드(제일),577-91-831580,8
33609,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1984****,*************,*************,daum.net,불교,한국씨티은행,279-817321-269,6
4406,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1984****,*************,*************,yahoo.com,불교,수협중앙회,2876-8763-6221,4
10403,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1984****,*************,*************,yahoo.com,불교,새마을금고,4-26612552013-2,9
38187,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1984****,*************,*************,daum.net,불교,NH농협,118-9460-616-12,3
6401,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1984****,*************,*************,naver.com,무교,수협중앙회,6803-7687-5530,2
7552,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1984****,*************,*************,gmail.com,기독교,수협중앙회,8083-1053-8555,6
11589,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1984****,*************,*************,gmail.com,무교,국민은행,435372-11-076915,3
12271,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1984****,*************,*************,daum.net,불교,NH농협,921-0707-411-62,4
18757,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1984****,*************,*************,naver.com,기독교,하나은행,825-521440-49483,3
37740,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1984****,*************,*************,naver.com,기독교,기업은행,322-764288-74-481,5
20862,정**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1984****,*************,*************,naver.com,무교,수협중앙회,5709-1690-1463,4
21917,정**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1984****,*************,*************,naver.com,불교,스탠다드(제일),472-91-953299,9
31413,정**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1984****,*************,*************,naver.com,불교,한국씨티은행,420-987930-338,3
32168,정**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1984****,*************,*************,gmail.com,기독교,스탠다드(제일),123-86-686501,5
7390,강**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1985****,*************,*************,daum.net,무교,기업은행,862-844850-40-290,1
9790,강**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1985****,*************,*************,daum.net,무교,새마을금고,5-58500874615-5,9
24752,강**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1985****,*************,*************,naver.com,무교,NH농협,259-5234-415-70,6
1578,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1985****,*************,*************,naver.com,무교,스탠다드(제일),854-31-655120,8
12186,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1985****,*************,*************,daum.net,기독교,외환은행,008-202822-333,6
13080,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1985****,*************,*************,gmail.com,무교,신한은행,493-577-358483,6
13424,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1985****,*************,*************,daum.net,불교,한국씨티은행,548-949317-600,8
14789,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1985****,*************,*************,gmail.com,무교,우리은행,3728-653-179428,5
19315,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1985****,*************,*************,naver.com,무교,신한은행,699-279-815762,4
20583,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1985****,*************,*************,yahoo.com,무교,기업은행,956-872723-92-787,9
22980,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1985****,*************,*************,naver.com,불교,NH농협,840-4300-688-88,4
33924,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1985****,*************,*************,naver.com,무교,신한은행,030-801-793319,3
11449,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1985****,*************,*************,naver.com,무교,기업은행,399-438572-40-102,6
14027,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1985****,*************,*************,yahoo.com,불교,신한은행,207-253-944203,6
15108,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1985****,*************,*************,gmail.com,불교,하나은행,287-395876-49123,9
19565,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1985****,*************,*************,daum.net,천주교,한국씨티은행,210-835200-123,3
22951,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1985****,*************,*************,yahoo.com,불교,수협중앙회,0705-0443-6456,1
29267,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1985****,*************,*************,daum.net,무교,신한은행,206-525-047570,1
30249,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1985****,*************,*************,naver.com,무교,한국씨티은행,372-439870-422,5
31226,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1985****,*************,*************,daum.net,불교,한국씨티은행,515-107612-006,3
31290,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1985****,*************,*************,gmail.com,기독교,스탠다드(제일),265-85-402335,1
2779,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1985****,*************,*************,naver.com,천주교,하나은행,252-991664-26877,1
15572,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1985****,*************,*************,daum.net,무교,외환은행,080-809475-427,7
25895,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1985****,*************,*************,gmail.com,기독교,국민은행,293571-12-319586,1
30747,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1985****,*************,*************,naver.com,무교,기업은행,668-876349-44-844,2
31924,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1985****,*************,*************,yahoo.com,불교,외환은행,831-949311-167,9
33660,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1985****,*************,*************,yahoo.com,기독교,우리은행,3835-749-287910,7
37380,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1985****,*************,*************,yahoo.com,무교,우리은행,3616-180-151554,2
990,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1985****,*************,*************,gmail.com,무교,NH농협,319-9420-300-14,8
20369,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1985****,*************,*************,naver.com,무교,우리은행,4352-346-945214,4
24609,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1985****,*************,*************,gmail.com,불교,새마을금고,0-38260851142-4,2
35600,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1985****,*************,*************,daum.net,불교,신한은행,484-238-775019,6
1642,이**,여성,"[150.0, 160.0[","[60.0, 70.0[",B형,1985****,*************,*************,yahoo.com,불교,새마을금고,4-35301661395-7,6
9802,이**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1985****,*************,*************,naver.com,무교,신한은행,235-687-429178,1
12237,이**,여성,"[150.0, 160.0[","[60.0, 70.0[",B형,1985****,*************,*************,daum.net,무교,새마을금고,4-79333512543-6,6
31200,이**,여성,"[150.0, 160.0[","[60.0, 70.0[",A형,1985****,*************,*************,daum.net,무교,국민은행,845504-21-190688,2
2173,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1985****,*************,*************,yahoo.com,기독교,우리은행,5039-055-013040,3
4966,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1985****,*************,*************,daum.net,무교,새마을금고,6-23547642402-5,1
10794,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1985****,*************,*************,naver.com,기독교,NH농협,280-2955-564-58,6
12841,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1985****,*************,*************,yahoo.com,불교,기업은행,417-017699-36-128,7
14985,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1985****,*************,*************,gmail.com,불교,신한은행,187-748-670305,4
23334,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1985****,*************,*************,yahoo.com,무교,새마을금고,2-70800966362-4,4
